2020-11-06:12:07:31,753 DEBUG    [fighter.py:40] Fighter running
2020-11-06:13:08:25,952 DEBUG    [fighter.py:43] Combat started
2020-11-06:13:08:25,952 INFO     [bot.py:58] Enter combat took: 2.13207680000005
2020-11-06:13:08:27,604 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:08:27,685 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:08:27,685 DEBUG    [fighter.py:107] fighting 8 mobs
2020-11-06:13:08:27,685 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:08:29,449 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:08:29,449 DEBUG    [fighter.py:107] fighting 7 mobs
2020-11-06:13:08:29,449 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:08:31,234 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:08:31,234 DEBUG    [fighter.py:107] fighting 6 mobs
2020-11-06:13:08:31,234 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:08:41,251 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:08:41,330 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:08:41,330 DEBUG    [fighter.py:107] fighting 5 mobs
2020-11-06:13:08:41,330 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:08:41,608 DEBUG    [fighter.py:118] path found
2020-11-06:13:08:41,608 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:08:42,536 DEBUG    [fighter.py:124] can hit target
2020-11-06:13:08:44,299 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:08:44,299 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:13:08:44,299 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:08:44,574 DEBUG    [fighter.py:118] path found
2020-11-06:13:08:44,574 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:08:45,139 DEBUG    [fighter.py:124] can hit target
2020-11-06:13:08:46,901 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:08:46,901 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:13:08:46,901 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:08:48,21 DEBUG    [fighter.py:118] path found
2020-11-06:13:08:48,21 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:08:53,747 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:08:53,824 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:08:53,824 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:13:08:53,824 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:08:54,102 DEBUG    [fighter.py:118] path found
2020-11-06:13:08:54,102 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:08:54,497 DEBUG    [fighter.py:124] can hit target
2020-11-06:13:08:55,710 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:08:55,711 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:13:08:55,711 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:08:57,446 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:08:57,446 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:13:08:57,447 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:08:57,727 DEBUG    [fighter.py:118] path found
2020-11-06:13:08:57,728 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:08:58,84 DEBUG    [fighter.py:124] can hit target
2020-11-06:13:09:02,572 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:09:02,649 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:09:02,650 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:13:09:02,650 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:09:05,347 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:13:09:05,959 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:09:05,959 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:13:09:05,959 DEBUG    [fighter.py:64] Combat ended
2020-11-06:13:09:05,959 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:13:09:06,83 DEBUG    [bot.py:39] I found a mob group
2020-11-06:13:09:06,84 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:13:09:07,345 DEBUG    [fighter.py:43] Combat started
2020-11-06:13:09:07,346 INFO     [bot.py:58] Enter combat took: 1.2617005000001882
2020-11-06:13:09:08,995 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:09:09,74 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:09:09,74 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:13:09:09,74 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:09:11,140 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:09:11,140 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:13:09:11,140 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:09:13,210 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:09:13,211 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:13:09:13,211 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:09:15,254 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:13:09:15,521 DEBUG    [fighter.py:64] Combat ended
2020-11-06:13:09:15,521 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:13:09:16,68 DEBUG    [bot.py:39] I found a mob group
2020-11-06:13:09:16,69 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:13:09:17,738 DEBUG    [fighter.py:43] Combat started
2020-11-06:13:09:17,738 INFO     [bot.py:58] Enter combat took: 1.6686617000000297
2020-11-06:13:09:19,389 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:09:19,466 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:09:19,466 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:13:09:19,466 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:09:21,595 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:13:09:22,125 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:09:22,125 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:13:09:22,125 DEBUG    [fighter.py:64] Combat ended
2020-11-06:13:09:22,125 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:13:09:24,231 DEBUG    [bot.py:48] No mobs found
2020-11-06:13:09:24,231 DEBUG    [bot.py:42] Current map (9, -19)
2020-11-06:13:09:24,773 INFO     [bot.py:99] Current map coords: (9, -19)
2020-11-06:13:09:24,774 DEBUG    [bot.py:101] Changing map to destination (9, -20)
2020-11-06:13:09:28,271 INFO     [bot.py:109] Change map took 3.4963886999998977
2020-11-06:13:09:28,805 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:13:09:29,195 DEBUG    [bot.py:39] I found a mob group
2020-11-06:13:09:29,196 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:13:09:33,572 DEBUG    [fighter.py:43] Combat started
2020-11-06:13:09:33,572 INFO     [bot.py:58] Enter combat took: 4.376078000000234
2020-11-06:13:09:35,222 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:09:35,368 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:09:35,368 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:13:09:35,368 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:09:35,648 DEBUG    [fighter.py:118] path found
2020-11-06:13:09:35,648 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:09:40,310 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:09:40,387 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:09:40,387 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:13:09:40,388 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:09:40,687 DEBUG    [fighter.py:118] path found
2020-11-06:13:09:40,688 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:09:46,400 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:09:46,481 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:09:46,481 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:13:09:46,482 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:09:47,23 DEBUG    [fighter.py:118] path found
2020-11-06:13:09:47,23 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:09:47,651 DEBUG    [fighter.py:124] can hit target
2020-11-06:13:09:49,445 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:09:49,445 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:13:09:49,446 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:09:49,519 DEBUG    [fighter.py:118] path found
2020-11-06:13:09:49,520 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:09:50,86 DEBUG    [fighter.py:124] can hit target
2020-11-06:13:09:51,861 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:09:51,861 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:13:09:51,862 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:09:51,862 DEBUG    [fighter.py:118] path found
2020-11-06:13:09:51,862 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:09:58,77 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:09:58,153 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:09:58,153 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:13:09:58,153 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:10:00,258 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:10:00,259 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:13:10:00,259 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:10:00,572 DEBUG    [fighter.py:118] path found
2020-11-06:13:10:00,572 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:10:01,565 DEBUG    [fighter.py:124] can hit target
2020-11-06:13:10:03,771 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:13:10:04,217 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:10:04,217 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:13:10:04,217 DEBUG    [fighter.py:64] Combat ended
2020-11-06:13:10:04,217 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:13:10:06,326 DEBUG    [bot.py:48] No mobs found
2020-11-06:13:10:06,326 DEBUG    [bot.py:42] Current map (9, -20)
2020-11-06:13:10:06,870 INFO     [bot.py:99] Current map coords: (9, -20)
2020-11-06:13:10:06,872 DEBUG    [bot.py:101] Changing map to destination (8, -20)
2020-11-06:13:10:13,227 INFO     [bot.py:109] Change map took 6.352924499999972
2020-11-06:13:10:13,745 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:13:10:15,949 DEBUG    [bot.py:48] No mobs found
2020-11-06:13:10:15,949 DEBUG    [bot.py:42] Current map (8, -20)
2020-11-06:13:10:16,522 INFO     [bot.py:99] Current map coords: (8, -20)
2020-11-06:13:10:16,523 DEBUG    [bot.py:101] Changing map to destination (8, -21)
2020-11-06:13:10:21,704 INFO     [bot.py:109] Change map took 5.180663600000116
2020-11-06:13:10:22,249 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:13:10:23,207 DEBUG    [bot.py:39] I found a mob group
2020-11-06:13:10:23,208 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:13:10:26,723 DEBUG    [fighter.py:43] Combat started
2020-11-06:13:10:26,723 INFO     [bot.py:58] Enter combat took: 3.5158997000003183
2020-11-06:13:10:28,358 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:10:28,439 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:10:28,440 DEBUG    [fighter.py:107] fighting 5 mobs
2020-11-06:13:10:28,440 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:10:30,234 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:10:30,234 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:13:10:30,234 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:10:32,336 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:10:32,336 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:13:10:32,337 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:10:32,616 DEBUG    [fighter.py:118] path found
2020-11-06:13:10:32,616 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:10:33,13 DEBUG    [fighter.py:124] can hit target
2020-11-06:13:10:36,449 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:10:36,526 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:10:36,526 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:13:10:36,526 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:10:36,832 DEBUG    [fighter.py:118] path found
2020-11-06:13:10:36,832 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:10:37,951 DEBUG    [fighter.py:124] can hit target
2020-11-06:13:10:39,260 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:10:39,260 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:13:10:39,260 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:10:39,540 DEBUG    [fighter.py:118] path found
2020-11-06:13:10:39,540 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:10:40,170 DEBUG    [fighter.py:124] can hit target
2020-11-06:13:10:42,295 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:13:10:42,555 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:10:42,555 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:13:10:42,556 DEBUG    [fighter.py:64] Combat ended
2020-11-06:13:10:42,556 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:13:10:44,632 DEBUG    [bot.py:48] No mobs found
2020-11-06:13:10:44,632 DEBUG    [bot.py:42] Current map (8, -21)
2020-11-06:13:10:45,167 INFO     [bot.py:99] Current map coords: (8, -21)
2020-11-06:13:10:45,167 DEBUG    [bot.py:101] Changing map to destination (9, -21)
2020-11-06:13:10:48,652 INFO     [bot.py:109] Change map took 3.4836786999999276
2020-11-06:13:10:49,176 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:13:10:49,354 DEBUG    [bot.py:39] I found a mob group
2020-11-06:13:10:49,355 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:13:10:53,200 DEBUG    [fighter.py:43] Combat started
2020-11-06:13:10:53,200 INFO     [bot.py:58] Enter combat took: 3.8448225999995884
2020-11-06:13:10:54,834 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:10:54,909 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:10:54,909 DEBUG    [fighter.py:107] fighting 8 mobs
2020-11-06:13:10:54,909 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:10:55,201 DEBUG    [fighter.py:118] path found
2020-11-06:13:10:55,201 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:11:02,542 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:11:02,616 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:11:02,616 DEBUG    [fighter.py:107] fighting 8 mobs
2020-11-06:13:11:02,616 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:11:02,921 DEBUG    [fighter.py:118] path found
2020-11-06:13:11:02,921 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:11:10,767 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:11:10,843 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:11:10,844 DEBUG    [fighter.py:107] fighting 8 mobs
2020-11-06:13:11:10,844 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:11:11,147 DEBUG    [fighter.py:118] path found
2020-11-06:13:11:11,147 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:11:20,543 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:11:20,622 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:11:20,622 DEBUG    [fighter.py:107] fighting 8 mobs
2020-11-06:13:11:20,622 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:11:22,456 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:11:22,456 DEBUG    [fighter.py:107] fighting 7 mobs
2020-11-06:13:11:22,456 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:11:23,70 DEBUG    [fighter.py:118] path found
2020-11-06:13:11:23,70 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:11:25,32 DEBUG    [fighter.py:124] can hit target
2020-11-06:13:11:26,807 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:11:26,808 DEBUG    [fighter.py:107] fighting 6 mobs
2020-11-06:13:11:26,808 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:11:27,233 DEBUG    [fighter.py:118] path found
2020-11-06:13:11:27,233 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:11:27,601 DEBUG    [fighter.py:124] can hit target
2020-11-06:13:11:35,275 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:11:35,351 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:11:35,352 DEBUG    [fighter.py:107] fighting 5 mobs
2020-11-06:13:11:35,352 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:11:37,135 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:11:37,135 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:13:11:37,135 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:11:37,769 DEBUG    [fighter.py:118] path found
2020-11-06:13:11:37,770 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:11:38,262 DEBUG    [fighter.py:124] can hit target
2020-11-06:13:11:40,205 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:11:40,205 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:13:11:40,206 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:11:45,34 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:11:45,110 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:11:45,111 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:13:11:45,111 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:11:45,386 DEBUG    [fighter.py:118] path found
2020-11-06:13:11:45,387 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:11:47,320 DEBUG    [fighter.py:124] can hit target
2020-11-06:13:11:49,64 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:11:49,64 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:13:11:49,64 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:11:51,248 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:13:11:51,692 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:11:51,692 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:13:11:51,692 DEBUG    [fighter.py:64] Combat ended
2020-11-06:13:11:51,693 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:13:11:52,45 DEBUG    [bot.py:39] I found a mob group
2020-11-06:13:11:52,46 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:13:11:57,46 DEBUG    [bot.py:60] Couldn't open combat!
2020-11-06:13:11:57,46 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:13:11:57,193 DEBUG    [bot.py:39] I found a mob group
2020-11-06:13:11:57,194 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:13:11:57,532 DEBUG    [fighter.py:43] Combat started
2020-11-06:13:11:57,533 INFO     [bot.py:58] Enter combat took: 0.33852070000011736
2020-11-06:13:11:59,166 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:11:59,246 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:11:59,246 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:13:11:59,246 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:11:59,560 DEBUG    [fighter.py:118] path found
2020-11-06:13:11:59,560 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:12:03,219 DEBUG    [fighter.py:78] Bot turn started
